단지명,전용면적,계약년도,계약일,보증금,월세,층,위도,경도,지하철역,지하철거리,500m음식점수,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,금리,보증금고려월세
리하우스(LEEHAUS),43.056,2022-06-01,29,10000.0,67,8,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/06/29,1284.9,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원,1.75,81.58333333333333
한양I-Class,16.37,2022-06-01,30,1000.0,60,16,37.567104494618896,127.023295498547,신당역,363.603136827756,77,2022/06/30,1292.9,6,1,0,3,23,7,4,23,29.19137096272764,황학동주민센터,1.75,61.458333333333336
현대,83.97,2022-06-01,30,30000.0,80,6,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/06/30,1292.9,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,1.75,123.75
삼성,84.95999999999998,2022-06-01,30,10000.0,160,6,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/06/30,1292.9,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,1.75,174.58333333333334
서제빌딩,21.45,2022-06-01,30,1000.0,60,12,37.5643899218959,127.001330851403,동대문역사문화공원역,356.66310340976054,272,2022/06/30,1292.9,25,4,8,3,91,35,49,30,133.71080905767624,베이튼호텔,1.75,61.458333333333336
삼성V아파트B동,74.31999999999998,2022-06-01,30,4000.0,170,5,37.561260421551,127.015878550316,청구역,182.21889469775084,113,2022/06/30,1292.9,7,2,1,0,63,19,26,31,131.3865868855368,신당동떡볶이타운.중구여성플라자,1.75,175.83333333333334
신당아르브,18.08,2022-06-01,30,1000.0,65,5,37.5649742650674,127.023319283742,신당역,335.5910715414943,76,2022/06/30,1292.9,8,0,1,1,24,8,4,23,71.16580967699376,신당초등학교앞,1.75,66.45833333333333
롯데캐슬,59.91,2022-07-01,1,30000.0,90,27,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/01,1299.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,146.25
롯데캐슬,59.91,2022-07-01,1,30000.0,90,27,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/01,1299.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,146.25
삼성사이버빌리지,84.95,2022-07-01,2,20000.0,120,11,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/07/02,1299.8,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,2.25,157.5
현대,66.6,2022-07-01,2,30000.0,70,2,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/07/02,1299.8,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,2.25,126.25
충무로엘크루메크로시티2,22.75,2022-07-01,2,1000.0,70,2,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/07/02,1299.8,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,2.25,71.875
충무로엘크루메크로시티2,22.75,2022-07-01,2,1000.0,80,11,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/07/02,1299.8,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,2.25,81.875
서울역센트럴자이,59.9808,2022-07-01,4,20000.0,140,15,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/07/04,1294.2,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.25,177.5
래미안하이베르,117.0,2022-07-01,4,12000.0,250,1,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/07/04,1294.2,7,0,1,0,44,15,23,27,264.0077328980435,동화동,2.25,272.5
남산타운,84.87999999999998,2022-07-01,4,10000.0,230,15,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/04,1294.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,248.75
남산타운,59.94,2022-07-01,4,5000.0,170,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/04,1294.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,179.375
aaa,75.45,2022-07-01,4,10000.0,150,16,37.5674464828596,127.016527092399,신당역,147.34851997175824,164,2022/07/04,1294.2,9,4,1,11,42,14,17,30,121.06555380445334,성동공업고등학교(무궁화회관),2.25,168.75
파크원빌,13.51,2022-07-01,4,1000.0,60,9,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/07/04,1294.2,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,2.25,61.875
동대문와이즈캐슬,15.55,2022-07-01,5,1000.0,60,14,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/07/05,1297.9,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,2.25,61.875
위더스하임,23.82,2022-07-01,5,25500.0,25,10,37.5661540354294,127.01421117496,신당역,170.936712534476,172,2022/07/05,1297.9,9,6,2,14,50,15,17,31,107.69266249587086,충무아트센터.스포츠센터.중부소방서,2.25,72.8125
약수하이츠,84.87999999999998,2022-07-01,5,5000.0,158,18,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/05,1297.9,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,167.375
청구e편한세상,59.89,2022-07-01,5,30000.0,150,11,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/07/05,1297.9,4,1,1,0,63,20,29,31,70.23484133934264,청구역,2.25,206.25
삼성사이버빌리지,59.93,2022-07-01,5,5000.0,165,8,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/07/05,1297.9,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,2.25,174.375
동대문솔하임,23.42,2022-07-01,5,1000.0,100,14,37.5677165362185,127.016348082451,신당역,174.3397765958725,165,2022/07/05,1297.9,8,4,1,11,42,14,17,30,87.4723582497348,성동공업고등학교(무궁화회관),2.25,101.875
신성아파트,52.1,2022-07-01,6,2000.0,60,6,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/07/06,1298.0,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞,2.25,63.75
충무로엘크루메크로시티2,22.75,2022-07-01,6,1000.0,75,11,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/07/06,1298.0,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,2.25,76.875
덕수궁롯데캐슬,56.2897,2022-07-01,6,50000.0,33,5,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/07/06,1298.0,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,2.25,126.75
신당파인힐하나유보라,30.4927,2022-07-01,6,4000.0,73,10,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/07/06,1298.0,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,2.25,80.5
동대문와이즈캐슬,15.55,2022-07-01,6,1000.0,65,12,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/07/06,1298.0,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,2.25,66.875
래미안하이베르,84.98,2022-07-01,7,10000.0,200,6,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/07/07,1307.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,2.25,218.75
롯데캐슬,33.62,2022-07-01,7,4800.0,10,11,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/07,1307.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,19.0
롯데캐슬,59.94,2022-07-01,7,50000.0,20,22,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/07,1307.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,113.75
신당푸르지오,59.85,2022-07-01,7,20000.0,85,5,37.559864671246096,127.019034279491,청구역,453.60316695705785,100,2022/07/07,1307.4,2,0,1,0,55,15,24,29,62.12000897583936,동화동,2.25,122.5
남산타운,59.94,2022-07-01,7,6000.0,116,7,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/07,1307.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,127.25
남산타운,84.87999999999998,2022-07-01,7,5000.0,210,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/07,1307.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,219.375
충무로헤센스마트,19.76,2022-07-01,8,19000.0,15,2,37.5613425706769,126.998598124335,충무로역,399.4739356787322,226,2022/07/08,1302.7,17,7,15,1,117,36,52,32,166.95499565803877,퇴계로5가,2.25,50.625
롯데캐슬,84.97,2022-07-01,8,35600.0,60,29,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/08,1302.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,126.75
충무로헤센스마트,19.76,2022-07-01,8,1000.0,78,6,37.5613425706769,126.998598124335,충무로역,399.4739356787322,226,2022/07/08,1302.7,17,7,15,1,117,36,52,32,166.95499565803877,퇴계로5가,2.25,79.875
약수하이츠,114.92,2022-07-01,8,50000.0,120,15,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/08,1302.7,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,213.75
약수하이츠,114.92,2022-07-01,8,50000.0,120,15,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/08,1302.7,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,213.75
장충,31.24,2022-07-01,8,3000.0,45,6,37.5592564889831,127.001675390514,동대입구역,347.6796584148718,115,2022/07/08,1302.7,16,8,15,5,99,33,57,28,100.4579538787936,동국대입구앰배서더호텔,2.25,50.625
롯데캐슬,84.97,2022-07-01,8,5000.0,182,30,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/08,1302.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,191.375
남산센트럴자이,89.307,2022-07-01,9,47000.0,85,14,37.562514395202,126.997824376224,충무로역,352.7013286255665,229,2022/07/09,1302.7,16,6,13,2,104,36,55,33,129.0802746938073,충무로역8번출구.대한극장앞,2.25,173.125
동대문와이즈캐슬,15.55,2022-07-01,9,1000.0,64,11,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/07/09,1302.7,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,2.25,65.875
서제빌딩,21.45,2022-07-01,9,1000.0,60,9,37.5643899218959,127.001330851403,동대문역사문화공원역,356.66310340976054,272,2022/07/09,1302.7,25,4,8,3,91,35,49,30,133.71080905767624,베이튼호텔,2.25,61.875
남산타운,84.87999999999998,2022-07-01,9,4000.0,147,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/09,1302.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,154.5
청구e편한세상,84.95,2022-07-01,9,45000.0,130,1,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/07/09,1302.7,4,1,1,0,63,20,29,31,70.23484133934264,청구역,2.25,214.375
약수하이츠,65.37,2022-07-01,9,20000.0,82,4,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/09,1302.7,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,119.5
남산타운,84.87999999999998,2022-07-01,9,54000.0,100,12,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/09,1302.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,201.25
청구e편한세상,59.88,2022-07-01,9,20000.0,180,12,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/07/09,1302.7,4,1,1,0,63,20,29,31,70.23484133934264,청구역,2.25,217.5
래미안하이베르,84.97,2022-07-01,9,30000.0,96,4,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/07/09,1302.7,7,0,1,0,44,15,23,27,264.0077328980435,동화동,2.25,152.25
롯데캐슬,33.62,2022-07-01,10,2184.0,24,20,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/10,1302.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,28.095
롯데캐슬,33.62,2022-07-01,11,4800.0,10,9,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/11,1299.3,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,19.0
(73-1),18.35,2022-07-01,11,1000.0,50,9,37.56980153016272,127.019329304009,신당역,462.5655163555446,106,2022/07/11,1299.3,4,1,1,4,27,7,5,23,104.2561319628623,청계8가.영도교,2.25,51.875
남산타운(임대),32.76,2022-07-01,11,3587.0,8,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/11,1299.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,14.725625
남산타운(임대),32.76,2022-07-01,11,1265.0,16,15,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/11,1299.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,18.371875
청구e편한세상,118.31,2022-07-01,11,15000.0,380,14,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/07/11,1299.3,4,1,1,0,63,20,29,31,70.23484133934264,청구역,2.25,408.125
남산타운(임대),32.76,2022-07-01,11,3250.0,5,14,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/11,1299.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,11.09375
약수하이츠,84.87999999999998,2022-07-01,11,45000.0,40,16,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/11,1299.3,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,124.375
남산타운(임대),32.76,2022-07-01,11,3947.0,1,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/11,1299.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,8.400625
남산타운,84.87999999999998,2022-07-01,12,7800.0,160,11,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/12,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,174.625
약수하이츠,32.67,2022-07-01,12,2519.0,5,18,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/12,1300.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,9.723125
진양상가,71.93,2022-07-01,12,15000.0,50,5,37.5624227137843,126.995931151636,충무로역,197.7903468724876,213,2022/07/12,1300.6,22,6,12,1,129,37,71,25,65.48284525938637,충무로역8번출구.대한극장앞,2.25,78.125
서울역센트럴자이,59.943,2022-07-01,12,5000.0,280,2,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/07/12,1300.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.25,289.375
남산타운,59.94,2022-07-01,12,40000.0,70,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/12,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,145.0
남산타운,84.87999999999998,2022-07-01,12,7800.0,160,11,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/12,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,174.625
남산타운(임대),32.76,2022-07-01,12,1265.0,16,11,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/12,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,18.371875
남산타운,84.87999999999998,2022-07-01,12,5000.0,168,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/12,1300.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,177.375
약수하이츠,32.67,2022-07-01,13,1058.0,14,15,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/13,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,15.98375
약수하이츠,32.67,2022-07-01,13,1058.0,14,10,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/13,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,15.98375
약수하이츠,32.67,2022-07-01,13,1058.0,14,7,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/13,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,15.98375
약수하이츠,32.67,2022-07-01,13,1523.0,11,7,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/13,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,13.855625
약수하이츠,57.63,2022-07-01,13,5000.0,130,10,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/13,1312.9,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,139.375
남산타운(임대),32.76,2022-07-01,13,1265.0,16,7,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/13,1312.9,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,18.371875
롯데캐슬,33.62,2022-07-01,14,2184.0,24,29,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/14,1305.9,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,28.095
삼풍,69.13,2022-07-01,14,2000.0,100,7,37.5562356950172,126.982522001434,회현(남대문시장)역,454.6283217151399,298,2022/07/14,1305.9,12,6,10,1,156,45,110,11,156.67675958810668,남산케이블카,2.25,103.75
서울역센트럴자이,59.943,2022-07-01,14,5000.0,300,3,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/07/14,1305.9,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.25,309.375
중림동삼성사이버빌리지(임대,31.59,2022-07-01,14,1456.0,17,6,37.5570525633417,126.964843753278,충정로(경기대입구)역,297.14149153187014,105,2022/07/14,1305.9,4,3,10,0,68,27,71,4,274.970024395487,종근당.충정로역,2.25,19.73
남산타운(임대),32.76,2022-07-01,14,1265.0,16,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/07/14,1305.9,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.25,18.371875
롯데캐슬,59.91,2022-07-01,14,50000.0,8,25,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/07/14,1305.9,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.25,101.75
약수하이츠,32.67,2022-07-01,14,1058.0,14,13,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/14,1305.9,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,15.98375
약수역더시티,18.86,2022-07-01,14,2000.0,90,11,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/07/14,1305.9,18,3,9,1,52,16,29,8,97.22627239547982,약수역,2.25,93.75
신성아파트,48.56,2022-07-01,14,500.0,55,10,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/07/14,1305.9,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞,2.25,55.9375
약수하이츠,32.67,2022-07-01,14,1058.0,14,5,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/07/14,1305.9,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.25,15.98375
